934,490,48,0.6207,1,15
935,506,48,0.6207,0,7
936,506,48,0.6207,1,11
937,510,48,0.6207,0,13
938,510,48,0.6207,1,4
939,512,48,0.6207,0,10
940,512,48,0.6207,1,7
941,518,48,0.6207,0,8
942,518,48,0.6207,1,6
943,520,48,0.6207,0,12
944,520,48,0.6207,1,11
945,524,48,0.6207,0,0
946,524,48,0.6207,1,8
947,528,48,0.6207,0,4
948,528,48,0.6207,1,3
949,526,48,0.6207,0,2
950,526,48,0.6207,1,9
951,538,48,0.6207,0,9
952,538,48,0.6207,1,5
953,540,48,0.6207,0,15
954,540,48,0.6207,1,0
955,546,48,0.6207,0,3
956,546,48,0.6207,1,1
957,556,48,0.6207,0,0
958,556,48,0.6207,1,4
959,564,48,0.6207,0,8
960,564,48,0.6207,1,0
961,486,49,0.6207,0,0
962,486,49,0.6207,1,2
963,488,49,0.6207,0,5
964,488,49,0.6207,1,12
965,490,49,0.6207,0,1
966,490,49,0.6207,1,0
967,506,49,0.6207,0,8
968,506,49,0.6207,1,4
969,510,49,0.6207,0,2
970,510,49,0.6207,1,11
971,512,49,0.6207,0,1
972,512,49,0.6207,1,10
973,518,49,0.6207,0,7
974,518,49,0.6207,1,9
975,520,49,0.6207,0,3
976,520,49,0.6207,1,5
977,524,49,0.6207,0,15
978,524,49,0.6207,1,7
979,528,49,0.6207,0,2
980,528,49,0.6207,1,12
981,526,49,0.6207,0,5
982,526,49,0.6207,1,4
983,538,49,0.6207,0,2
984,538,49,0.6207,1,8
985,540,49,0.6207,0,0
986,540,49,0.6207,1,15
987,546,49,0.6207,0,12
988,546,49,0.6207,1,14
989,556,49,0.6207,0,11
990,556,49,0.6207,1,11
991,564,49,0.6207,0,6
992,564,49,0.6207,1,11
993,486,50,0.6207,0,15
994,486,50,0.6207,1,13
995,488,50,0.6207,0,14
996,488,50,0.6207,1,11
997,490,50,0.6207,0,15
998,490,50,0.6207,1,15
999,506,50,0.6207,0,5
1000,506,50,0.6207,1,11
1001,510,50,0.6207,0,13
1002,510,50,0.6207,1,12
1003,512,50,0.6207,0,15
1004,512,50,0.6207,1,13
1005,518,50,0.6207,0,12
1006,518,50,0.6207,1,6
1007,520,50,0.6207,0,10
1008,520,50,0.6207,1,10
1009,524,50,0.6207,0,8
1010,524,50,0.6207,1,8
1011,528,50,0.6207,0,13
1012,528,50,0.6207,1,3
1013,526,50,0.6207,0,10
1014,526,50,0.6207,1,3
1015,538,50,0.6207,0,4
1016,538,50,0.6207,1,6
1017,540,50,0.6207,0,6
1018,540,50,0.6207,1,6
1019,546,50,0.6207,0,3
1020,546,50,0.6207,1,1
1021,556,50,0.6207,0,12
1022,556,50,0.6207,1,5
1023,564,50,0.6207,0,9
1024,564,50,0.6207,1,4
